Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
4163,US-2023-109944,07/16/2023,07/22/2023,Standard Class,CG-57387,Corporate,Central,Texas,Technology,Copiers,2854.57,5,0,756.72
4164,US-2023-101227,03/19/2023,03/25/2023,Standard Class,CG-60800,Consumer,West,Nevada,Technology,Copiers,8263.16,8,0.1,680.85
4165,US-2024-102527,12/25/2024,12/30/2024,Second Class,CG-79420,Home Office,East,New York,Furniture,Bookcases,869.14,3,0,-198.64
4166,US-2021-108465,08/19/2021,08/22/2021,Second Class,CG-10628,Home Office,East,Pennsylvania,Furniture,Furnishings,1638.62,6,0.3,360.91
4167,US-2022-107615,02/28/2022,03-03-2022,Second Class,CG-28980,Corporate,South,Alabama,Office Supplies,Art,156.58,6,0,8.04
4168,US-2023-105007,10-01-2023,10-07-2023,Same Day,CG-67429,Home Office,South,Georgia,Office Supplies,Art,136.8,8,0.15,-24.97
4169,US-2021-107704,05/13/2021,05/17/2021,Second Class,CG-40818,Consumer,East,Pennsylvania,Technology,Accessories,4933.16,7,0.5,-560.09
4170,US-2022-104292,12-03-2022,12-08-2022,First Class,CG-65110,Corporate,West,California,Office Supplies,Art,,8,0,-36.01
4171,US-2022-108394,06/27/2022,07-02-2022,Second Class,CG-50018,Home Office,East,Pennsylvania,Technology,Machines,1478.55,7,0.15,86.89
4172,US-2022-104987,05/16/2022,05/17/2022,Standard Class,CG-38662,Consumer,Central,Ohio,Office Supplies,Paper,410.88,6,0.1,132.17
4173,US-2024-100774,08-11-2024,08/13/2024,Standard Class,CG-14845,Home Office,South,North Carolina,Technology,Copiers,151.79,4,0.15,1.54
4174,US-2022-102241,01-05-2022,01-10-2022,First Class,CG-95487,Consumer,EAST,Pennsylvania,Technology,Phones,4906.05,7,0.1,940.82
4175,US-2022-102127,04/25/2022,04/27/2022,Standard Class,CG-40480,Home Office,South,North Carolina,Office Supplies,Art,42.61,1,0.15,6.01
4176,US-2021-103012,11-09-2021,11/14/2021,Second Class,CG-54148,Consumer,South,Georgia,Office Supplies,Binders,179.7,7,0,-9.36
4177,US-2021-101571,04-02-2021,04-05-2021,Same Day,CG-70757,Home Office,Central,Texas,Office Supplies,Labels,151.68,2,0.4,1.41
4178,US-2022-102971,05/26/2022,06-02-2022,Same Day,CG-40969,Corporate,East,Pennsylvania,Furniture,Furnishings,1686.56,3,0.15,-120.21
4179,US-2023-108811,06-04-2023,06-08-2023,Same Day,CG-45842,Home Office,West,Nevada,Technology,Copiers,541.59,3,0.5,136.02
4180,US-2021-105709,07/22/2021,07/29/2021,First Class,CG-46105,Home Office,West,Oregon,Furniture,Bookcases,492.99,6,0,-94.16
4181,US-2024-108385,02/27/2024,03-02-2024,Standard Class,CG-32098,Corporate,East,Pennsylvania,Furniture,Furnishings,2374.54,5,0.3,-67.44
4182,US-2022-102163,05/16/2022,05/20/2022,First Class,CG-43965,Corporate,East,New York,Technology,Phones,2787.67,6,0,53.93
4183,US-2023-103450,04/26/2023,05-01-2023,First Class,CG-76624,Home Office,CENTRAL,Ohio,Office Supplies,Labels,13.99,4,0.2,0.48
4184,US-2022-102554,08/13/2022,08/20/2022,Standard Class,CG-95955,Corporate,Central,Illinois,Office Supplies,Binders,291.77,6,0,-56.97
4185,US-2023-101775,01/30/2023,02-03-2023,First Class,CG-72858,Consumer,Central,Ohio,Office Supplies,Art,92.56,3,0.1,10.93
4186,US-2022-106836,02-12-2022,02/18/2022,Standard Class,CG-68056,Home Office,South,North Carolina,Furniture,Chairs,512.91,1,0,-70.22
4187,US-2023-107865,12/26/2023,01-02-2024,Second Class,CG-54029,Corporate,Central,Ohio,Office Supplies,Art,34.1,1,0.15,2.18
4188,US-2023-102319,03/14/2023,03/16/2023,Standard Class,CG-69806,Consumer,East,Virginia,Furniture,Tables,259.68,1,0.1,-52.49
4189,US-2023-102880,04-05-2023,04-06-2023,Standard Class,CG-20201,Corporate,East,Massachusetts,Furniture,Tables,3950.74,7,0,-822.99
4190,US-2023-103383,08/24/2023,08/30/2023,Same Day,CG-60462,Corporate,South,North Carolina,Furniture,Furnishings,334.9,1,0.1,-33.14
4191,US-2023-105216,06/21/2023,06/26/2023,First Class,CG-32373,Home Office,East,New Jersey,Office Supplies,Storage,45.77,3,0,13.18
4192,US-2022-103178,08-10-2022,08/17/2022,Same Day,CG-25575,Consumer,Central,Michigan,Technology,Machines,1137.29,7,0.2,-207.42
4193,US-2024-108077,10/25/2024,10/30/2024,Second Class,CG-74192,Corporate,South,Georgia,Technology,Accessories,1532.21,4,0.5,402.32
4194,US-2022-100974,01-05-2022,01-11-2022,Second Class,CG-19103,Consumer,Central,Texas,Office Supplies,Paper,342,3,0.3,87.83
4195,US-2022-101136,10/20/2022,10/27/2022,Standard Class,CG-71137,Consumer,Central,Illinois,Office Supplies,Art,107.5,1,0.4,15.01
4196,US-2023-106239,08-07-2023,08-11-2023,Same Day,CG-79327,Consumer,South,Florida,Office Supplies,Paper,283.77,2,0.1,51.9
4197,US-2023-100384,09-07-2023,09/14/2023,Standard Class,CG-64529,Home Office,South,Georgia,Furniture,Tables,185.86,1,0,12.1
4198,US-2024-103837,03-01-2024,03-07-2024,Second Class,CG-98567,Home Office,Central,Michigan,Office Supplies,Paper,,6,0,24.38
4199,US-2024-100062,04/28/2024,05-01-2024,Same Day,CG-84691,Home Office,Central,Illinois,Furniture,Bookcases,5996.27,8,0.1,-113.58
4200,US-2021-103054,05/25/2021,06-01-2021,Standard Class,CG-28260,Consumer,South,Georgia,Technology,Accessories,632.58,5,0.5,-33.52
4201,US-2022-108596,11/13/2022,11/15/2022,First Class,CG-63686,Consumer,South,Tennessee,Office Supplies,Labels,34.26,1,0,-7.04
4202,US-2023-103569,02/28/2023,03-01-2023,Same Day,CG-71573,Corporate,Central,Illinois,Technology,Machines,7014.86,8,0.3,641.03
4203,US-2024-103882,01-12-2024,01/13/2024,Standard Class,CG-83686,Corporate,South,Alabama,Office Supplies,Labels,547.08,7,0,78.51
4204,US-2022-101721,10/27/2022,10/28/2022,Standard Class,CG-35448,Corporate,Central,Michigan,Technology,Accessories,1319.39,5,0.1,-46.27
4205,US-2022-103070,01/25/2022,01/28/2022,First Class,CG-96231,Home Office,Central,Texas,Technology,Phones,790.42,3,0.2,0.56
4206,US-2022-105299,03-07-2022,03-08-2022,Second Class,CG-66826,Consumer,South,Georgia,Furniture,Tables,4096.17,6,0.1,-810.7
4207,US-2023-101866,12-06-2023,12-11-2023,Standard Class,CG-84925,Corporate,West,Nevada,Furniture,Bookcases,561.14,2,0.5,78.83
4208,US-2024-102504,07/27/2024,08-02-2024,Same Day,CG-40415,Corporate,South,Georgia,Office Supplies,Labels,225.23,6,0,-21.14
4209,US-2024-102908,04-01-2024,04-05-2024,First Class,CG-42322,Consumer,South,Florida,Office Supplies,Storage,398.8,3,0,-8.51
4210,US-2021-100512,11/16/2021,11/18/2021,First Class,CG-22046,Home Office,Central,Ohio,Technology,Machines,2162.93,4,0.15,88.29
4211,US-2023-101507,09/19/2023,09/25/2023,First Class,CG-89427,Consumer,Central,Missouri,Office Supplies,Labels,101.84,6,0,-3.7
4212,US-2022-107824,02/20/2022,02/23/2022,Standard Class,CG-80303,Corporate,West,Washington,Technology,Machines,3347.06,7,0,-156.99
4213,US-2021-108861,07-04-2021,07-10-2021,Standard Class,CG-66887,Corporate,,New York,Office Supplies,Binders,1027.61,7,0,-96.17
4214,US-2022-101355,10/18/2022,10/23/2022,Second Class,CG-22664,Home Office,Central,Texas,Technology,Machines,6813.11,6,0.1,-22.7
4215,US-2023-103495,07/23/2023,07/26/2023,Second Class,CG-30315,Consumer,Central,Illinois,Office Supplies,Binders,557.58,5,0.4,-44.15
4216,US-2024-104669,10-09-2024,10-10-2024,Standard Class,CG-71888,Home Office,East,Virginia,Furniture,Tables,1456.08,2,0.2,332.99
4217,US-2022-103617,10/31/2022,11-04-2022,Same Day,CG-42017,Consumer,East,New Jersey,Technology,Accessories,4280.97,4,0,1481.29
4218,US-2023-105989,03-01-2023,03-02-2023,Same Day,CG-19924,Home Office,Central,Illinois,Furniture,Chairs,2157.75,5,0.5,51.7
4219,US-2024-106865,10/14/2024,10/19/2024,Standard Class,CG-43865,Home Office,West,Oregon,Furniture,Furnishings,1270.48,5,0.4,227.69
4220,US-2023-107625,02-05-2023,02-08-2023,Same Day,CG-35610,Corporate,South,Tennessee,Office Supplies,Storage,348.76,3,0,113.15
4221,US-2022-104702,04-07-2022,04/13/2022,Standard Class,CG-80158,Home Office,West,California,Technology,Phones,3211.59,5,0.5,1046.4
4222,US-2024-103207,10-11-2024,10-12-2024,Second Class,CG-52739,Corporate,East,New Jersey,Furniture,Tables,2533.6,8,0.15,-369.6
4223,US-2022-109302,09/22/2022,09/24/2022,Second Class,CG-51789,Home Office,West,California,Technology,Accessories,5236.39,5,0.3,1547.26
4224,US-2022-101934,09-12-2022,09/18/2022,Same Day,CG-27654,Corporate,SOUTH,Georgia,Office Supplies,Paper,98.64,3,0,-20
4225,US-2022-103869,12-01-2022,12-06-2022,Second Class,CG-37138,Home Office,Central,Ohio,Furniture,Furnishings,1203.92,2,0,-168.69
4226,US-2024-108242,07/13/2024,07/18/2024,First Class,CG-76384,Consumer,South,Alabama,Furniture,Bookcases,5673.71,8,0.1,375.94
4227,US-2023-104791,05-01-2023,05-02-2023,First Class,CG-19677,Home Office,West,Nevada,Furniture,Tables,3557.67,6,0.3,-70.77
4228,US-2023-105094,01/30/2023,02-06-2023,First Class,CG-58405,Consumer,West,Oregon,Technology,Accessories,2274.32,6,0.1,552.67
4229,US-2021-103151,07/31/2021,08-06-2021,Second Class,CG-65659,Home Office,East,Massachusetts,Office Supplies,Binders,333.55,5,0.1,95.83
4230,US-2023-108272,05/25/2023,06-01-2023,Standard Class,CG-38405,Home Office,East,New York,Office Supplies,Storage,194.83,2,0.2,-32.59
4231,US-2022-106740,06/25/2022,06/27/2022,Standard Class,CG-63279,Home Office,Central,Missouri,Furniture,Bookcases,4106.8,6,0.4,-26.06
4232,US-2023-101414,11/16/2023,11/23/2023,First Class,CG-82401,Consumer,South,Tennessee,Technology,Accessories,3261.04,3,0.2,414.18
4233,US-2021-103322,04-03-2021,04-05-2021,Same Day,CG-10090,Corporate,Central,Ohio,Office Supplies,Labels,166.95,5,0.3,-30.29
4234,US-2022-104588,04/15/2022,04/16/2022,First Class,CG-74236,Corporate,West,Oregon,Technology,Phones,189.03,2,0.3,23.94
4235,US-2021-104229,01-09-2021,01/16/2021,First Class,CG-91445,Corporate,West,Nevada,Furniture,Chairs,659.54,2,0.5,160.63
4236,US-2024-106151,08-09-2024,08/13/2024,First Class,CG-73771,Corporate,South,North Carolina,Technology,Accessories,1075.72,2,0.15,63.59
4237,US-2023-105092,11/16/2023,11/19/2023,Second Class,CG-73928,Home Office,South,Alabama,Furniture,Tables,297.34,6,0.15,-0.09
4238,US-2024-108134,12-02-2024,12-04-2024,Standard Class,CG-69185,Consumer,Central,Michigan,Office Supplies,Paper,25.43,3,0,7.8
4239,US-2024-104841,05/26/2024,06-01-2024,Standard Class,CG-13344,Corporate,Central,Illinois,Furniture,Chairs,2328.35,8,0.15,-492.95
4240,US-2022-107938,06/17/2022,06/23/2022,First Class,CG-92873,Consumer,Central,Texas,Furniture,Bookcases,1714.55,5,0,-198.25
4241,US-2021-104131,11/15/2021,11/16/2021,Same Day,CG-23556,Corporate,Central,Missouri,Furniture,Bookcases,903.73,2,0.1,142.9
4242,US-2022-108871,09-05-2022,09-11-2022,Second Class,CG-57793,Corporate,South,Georgia,Furniture,Chairs,255.87,1,0,-32.1
4243,US-2021-106177,12-08-2021,12-10-2021,First Class,CG-23294,Consumer,West,Oregon,Office Supplies,Paper,,3,0,-63.73
4244,US-2023-109962,10/26/2023,11-02-2023,Same Day,CG-91408,Consumer,Central,Michigan,Office Supplies,Storage,258.81,7,0,6.46
4245,US-2022-102850,11/17/2022,11/19/2022,First Class,CG-94059,Corporate,Central,Missouri,Office Supplies,Storage,413.88,6,0,1.12
4246,US-2024-100033,11/16/2024,11/18/2024,Standard Class,CG-50404,Corporate,East,New Jersey,Technology,Machines,7932.43,7,0,-444.84
4247,US-2024-101636,03/26/2024,03/31/2024,Second Class,CG-47876,Home Office,South,North Carolina,Office Supplies,Labels,29.49,2,0,1.52
4248,US-2023-100010,10-08-2023,10-09-2023,Same Day,CG-60019,Home Office,East,New York,Furniture,Tables,990.7,7,0,292.84
4249,US-2023-106624,12-04-2023,12-07-2023,First Class,CG-38111,Corporate,Central,Illinois,Furniture,Bookcases,321,1,0.15,101.13
4250,US-2022-104888,09/14/2022,09/17/2022,Standard Class,CG-91327,Consumer,West,Washington,Technology,Copiers,4076.6,4,0.3,192.92
4251,US-2022-101530,10/29/2022,11-05-2022,Second Class,CG-31889,Consumer,West,Oregon,Technology,Phones,31.47,1,0.3,11
4252,US-2021-109621,06-09-2021,06-10-2021,Standard Class,CG-83258,Consumer,South,Georgia,Furniture,Chairs,5435.25,8,0,1444.46
4253,US-2024-104129,05/26/2024,05/30/2024,Same Day,CG-81763,Consumer,South,Georgia,Furniture,Tables,771.9,2,0.2,-141.31
4254,US-2022-103471,01/17/2022,01/23/2022,Same Day,CG-50233,Corporate,South,Tennessee,Office Supplies,Art,690.04,5,0,-166.94
4255,US-2022-101185,06-01-2022,06-05-2022,Standard Class,CG-45146,Home Office,Central,Ohio,Furniture,Chairs,3216.15,6,0.3,1114.71
4256,US-2024-104281,11/15/2024,11/17/2024,Standard Class,CG-31254,Corporate,WEST,Washington,Furniture,Furnishings,2545.78,7,0.4,-140.67
4257,US-2021-100991,10-10-2021,10-11-2021,Standard Class,CG-23894,Home Office,West,Nevada,Technology,Phones,2556.5,7,0.2,-577.37
4258,US-2021-104068,01/17/2021,01/18/2021,Second Class,CG-96370,Consumer,Central,Ohio,Technology,Copiers,2733.56,3,0.15,-401.89
4259,US-2024-109650,09/29/2024,10-01-2024,Second Class,CG-86861,Corporate,East,New York,Technology,Machines,6008.32,7,0.5,1904.8
4260,US-2022-108131,03-10-2022,03/16/2022,Second Class,CG-56107,Home Office,East,Pennsylvania,Technology,Phones,4120.64,6,0.15,153.34
4261,US-2021-107063,11/27/2021,11/28/2021,Standard Class,CG-91400,Corporate,West,Nevada,Furniture,Tables,732.35,2,0.2,-65.17
4262,US-2021-107013,01-10-2021,01-11-2021,Second Class,CG-29368,Home Office,West,California,Furniture,Furnishings,214.07,1,0.3,-10.99
4263,US-2024-102876,08/31/2024,09-04-2024,Same Day,CG-31973,Consumer,South,Florida,Furniture,Bookcases,887.84,2,0.1,-136.52
4264,US-2021-102812,06-10-2021,06/13/2021,Same Day,CG-82139,Home Office,West,Arizona,Technology,Accessories,2033.75,3,0,367.54
4265,US-2024-100265,10-05-2024,10-12-2024,Standard Class,CG-55603,Corporate,South,Alabama,Technology,Accessories,5916.96,7,0.3,3.91
4266,US-2022-106762,10/23/2022,10/29/2022,Same Day,CG-50920,Home Office,South,Florida,Office Supplies,Binders,924.24,8,0.5,-202.05
4267,US-2021-101278,07-07-2021,07/13/2021,Second Class,CG-41973,Home Office,WEST,California,Furniture,Bookcases,485.58,1,0.1,62.38
4268,US-2021-108545,12-02-2021,12-03-2021,Second Class,CG-29915,Corporate,South,Georgia,Furniture,Tables,319.1,4,0.4,-16.72
4269,US-2023-100285,05/15/2023,05/21/2023,Standard Class,CG-23526,Corporate,West,Nevada,Furniture,Tables,4679.58,7,0,418.54
4270,US-2021-101120,02/13/2021,02/14/2021,Same Day,CG-16834,Corporate,East,Pennsylvania,Technology,Copiers,575.93,1,0.5,53.08
4271,US-2022-107278,03-07-2022,03-12-2022,First Class,CG-68072,Corporate,East,Virginia,Technology,Phones,2983.23,8,0,-688.33
4272,US-2024-108427,11/21/2024,11/24/2024,First Class,CG-73589,Consumer,West,Washington,Technology,Copiers,2107.46,2,0,404.49
4273,US-2024-106677,06/16/2024,06/19/2024,Same Day,CG-27118,Corporate,Central,Texas,Furniture,Tables,360.92,1,0.2,112.74
4274,US-2022-105445,11-02-2022,11-09-2022,Standard Class,CG-55085,Consumer,West,Washington,Office Supplies,Storage,,5,0.1,212.16
4275,US-2024-100226,10-07-2024,10-12-2024,Second Class,CG-34906,Home Office,West,Nevada,Furniture,Bookcases,1830.34,5,0,-82.2
4276,US-2022-106028,08/25/2022,09-01-2022,Same Day,CG-34889,Corporate,Central,Ohio,Furniture,Tables,2454.66,7,0.4,-285.01
4277,US-2021-107585,10-05-2021,10-06-2021,Standard Class,CG-20012,Consumer,East,New York,Technology,Copiers,2570.83,4,0.2,781.45
4278,US-2023-101046,02-05-2023,02-11-2023,First Class,CG-89152,Home Office,East,Massachusetts,Furniture,Chairs,682.08,5,0.3,66.23
4279,US-2021-106219,05/25/2021,05/29/2021,Same Day,CG-98911,Home Office,East,New York,Office Supplies,Binders,61.88,4,0.4,-15.24
4280,US-2024-102480,01/31/2024,02-04-2024,First Class,CG-94259,Corporate,West,Nevada,Furniture,Furnishings,1033.5,4,0,122.42
4281,US-2024-102803,05/14/2024,05/19/2024,Second Class,CG-40350,Consumer,Central,Texas,Technology,Phones,5044.07,5,0,-508.21
4282,US-2021-109432,02/28/2021,03-07-2021,Same Day,CG-11338,Home Office,West,Washington,Office Supplies,Binders,593.4,4,0,-103
4283,US-2021-105619,10/21/2021,10/23/2021,First Class,CG-20258,Consumer,East,Pennsylvania,Furniture,Bookcases,442.88,2,0,-60.96
4284,US-2022-107113,08-05-2022,08-09-2022,First Class,CG-69843,Home Office,SOUTH,North Carolina,Office Supplies,Labels,59.36,2,0.15,16.25
4285,US-2022-100596,06/20/2022,06/27/2022,Second Class,CG-88059,Consumer,West,Nevada,Furniture,Chairs,1734.9,6,0,191.96
4286,US-2022-102136,09/18/2022,09/22/2022,Same Day,CG-11572,Consumer,SOUTH,Florida,Technology,Copiers,3878.25,4,0,-100.1
4287,US-2021-108992,04/15/2021,04/20/2021,First Class,CG-38932,Consumer,West,Oregon,Furniture,Chairs,673.62,1,0.2,226.79
4288,US-2024-105601,11-06-2024,11-12-2024,Second Class,CG-28906,Consumer,East,New Jersey,Office Supplies,Labels,174.17,5,0.3,14.3
4289,US-2021-101872,01-06-2021,01/13/2021,Standard Class,CG-18305,Home Office,West,Washington,Office Supplies,Art,121.51,1,0,-1.41
4290,US-2024-101115,12-11-2024,12/14/2024,First Class,CG-62326,Home Office,East,Pennsylvania,Office Supplies,Binders,268.27,4,0.5,-45.3
4291,US-2021-101319,07/17/2021,07/21/2021,Second Class,CG-28690,Consumer,South,Alabama,Furniture,Tables,593.77,4,0.5,-26.24
4292,US-2024-101783,12-11-2024,12/15/2024,Standard Class,CG-53746,Consumer,Central,Michigan,Furniture,Tables,940.91,2,0.5,181.71
4293,US-2023-100463,10-06-2023,10-11-2023,Same Day,CG-85303,Corporate,East,Virginia,Furniture,Furnishings,3925.6,6,0.2,-387.28
4294,US-2022-101228,10/14/2022,10/21/2022,Standard Class,CG-55464,Corporate,West,Nevada,Office Supplies,Storage,197.01,7,0.3,59.08
4295,US-2022-100604,01/31/2022,02-01-2022,Standard Class,CG-21322,Home Office,East,Virginia,Furniture,Chairs,1352.62,4,0,-23.28
4296,US-2024-101249,04/19/2024,04/23/2024,First Class,CG-51896,Corporate,Central,Missouri,Office Supplies,Art,47.49,1,0.2,5.15
4297,US-2024-107092,12/14/2024,12/18/2024,Second Class,CG-96109,Consumer,Central,Missouri,Office Supplies,Binders,315.12,5,0.3,-26.87
4298,US-2023-102335,12/18/2023,12/24/2023,Standard Class,CG-13844,Consumer,West,Arizona,Furniture,Tables,1516.52,3,0.3,313.99
4299,US-2024-102922,01/17/2024,01/20/2024,Standard Class,CG-55146,Corporate,East,Virginia,Office Supplies,Art,394.87,4,0,36.5
4300,US-2021-102311,04/22/2021,04/28/2021,Same Day,CG-75797,Consumer,West,California,Office Supplies,Labels,250.07,2,0.3,5.04
4301,US-2024-109380,05/22/2024,05/23/2024,Same Day,CG-28889,Consumer,East,New Jersey,Furniture,Chairs,829.37,4,0.3,189.59
4302,US-2024-103425,11-06-2024,11-08-2024,Same Day,CG-53793,Corporate,South,Florida,Furniture,Furnishings,691.15,1,0.3,34.31
4303,US-2021-102726,07/29/2021,08-01-2021,Same Day,CG-37159,Corporate,West,Oregon,Technology,Machines,1063.53,2,0.3,-1.37
4304,US-2023-101167,09/19/2023,09/24/2023,Same Day,CG-88360,Corporate,West,Oregon,Furniture,Bookcases,3894.95,8,0.4,1081.11
4305,US-2024-109344,12-08-2024,12-12-2024,Same Day,CG-48590,Corporate,South,North Carolina,Office Supplies,Labels,65.1,1,0,1.15
4306,US-2021-104245,06/24/2021,06/26/2021,Standard Class,CG-24012,Consumer,Central,Texas,Furniture,Chairs,2496.06,4,0.1,650.07
4307,US-2022-103019,06/16/2022,06/22/2022,Second Class,CG-70488,Consumer,West,Oregon,Technology,Copiers,232.14,4,0,48.41
4308,US-2023-107123,05/30/2023,06-01-2023,Same Day,CG-36871,Corporate,South,Alabama,Office Supplies,Paper,47.48,3,0.5,9.24
4309,US-2024-104618,07-05-2024,07-12-2024,Same Day,CG-59745,Consumer,Central,Texas,Furniture,Furnishings,377.2,1,0,36.1
4310,US-2024-107933,05-02-2024,05-07-2024,First Class,CG-99981,Consumer,Central,Illinois,Furniture,Chairs,1318.44,4,0,326.83
4311,US-2024-105178,07/20/2024,07/27/2024,First Class,CG-13546,Home Office,East,New York,Furniture,Bookcases,1714.05,5,0.3,336.4
4312,US-2021-107261,07/14/2021,07/15/2021,First Class,CG-69460,Home Office,Central,Illinois,Office Supplies,Storage,31.63,1,0.1,-3.57
4313,US-2021-108655,10/13/2021,10/20/2021,Same Day,CG-79088,Corporate,Central,Michigan,Furniture,Bookcases,2009.11,8,0.5,577.07
4314,US-2024-108639,05-01-2024,05-07-2024,Standard Class,CG-49192,Home Office,East,Pennsylvania,Technology,Copiers,796.83,1,0.4,214.97
4315,US-2023-104092,01/17/2023,01/20/2023,First Class,CG-82924,Corporate,West,Washington,Furniture,Bookcases,2243.94,6,0,457.26
4316,US-2021-104715,07-07-2021,07-11-2021,Standard Class,CG-52062,Home Office,West,Arizona,Technology,Phones,690.17,7,0,-110.56
4317,US-2023-104244,07/19/2023,07/21/2023,Second Class,CG-86414,Consumer,West,Arizona,Technology,Phones,1024.9,7,0,147.28
